,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
210,0458_01,Europa,True,D/16/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Zanin Bedectical,True
211,0460_01,Earth,True,G/65/S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Shawne Jenningley,True
212,0461_01,Earth,False,E/27/S,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,Shany Yorkland,True
213,0461_02,Earth,False,F/85/S,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,Warry Yorkland,True
214,0461_03,Earth,False,G/66/S,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Len Yorkland,True
215,0465_02,Earth,False,E/28/P,TRAPPIST-1e,-inf,False,0.0,654.0,22.0,146.0,4.0,Kyley Chaellerty,True
216,0470_01,Mars,True,F/86/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,-,Aptal Binie,True
217,0470_02,-,True,F/86/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Jurs Binie,True
218,0471_02,Europa,False,B/22/P,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,Izarino Fuelisent,True
219,0474_01,Earth,True,G/69/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Nicey Chardst,True
220,0476_02,Mars,True,F/103/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Book Chiff,True
221,0476_03,Mars,True,F/103/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Beah Chiff,True
222,0481_01,Earth,True,G/70/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Gera Peckerson,True
223,0490_01,Earth,True,G/71/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Hanne Kirklander,True
224,0498_01,Europa,True,-inf,55 Cancri e,27.0,False,0.0,,0.0,0.0,0.0,Batomam Preent,True
225,0498_02,Europa,True,B/18/S,55 Cancri e,46.0,False,0.0,0.0,0.0,nan,0.0,Kastrak Preent,True
226,0499_01,Mars,True,F/89/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Eclass Meake,True
227,0500_01,Mars,False,D/19/P,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,Ots Cakie,True
228,0503_01,Mars,False,F/90/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Gal Fone,True
229,0504_01,Europa,True,B/19/S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Thabius Unpasine,True
230,0504_02,Europa,True,B/19/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Mirfar Unpasine,True
231,0504_03,Europa,True,B/19/S,,24.0,False,0.0,0.0,0.0,0.0,0.0,Sterops Unpasine,True
232,0504_05,Europa,True,B/19/S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Azharga Unpasine,True
233,0504_06,,True,B/19/S,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Alheneb Unpasine,True
234,0506_01,Mars,True,F/91/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Kad Backe,True
235,0507_01,Earth,False,G/74/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Kylen Mccarry,True
236,0510_01,Europa,False,C/16/P,TRAPPIST-1e,59.0,False,0.0,16521.0,0.0,323.0,0.0,Astrark Sinecthex,True
237,0512_01,Europa,False,D/18/S,55 Cancri e,32.0,False,0.0,5755.0,0.0,59.0,122.0,Sadirak Nateansive,True
238,0512_02,Europa,True,D/18/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Ankalik Nateansive,True
239,0513_01,Earth,True,G/78/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Rayley Blandez,True
240,0515_01,Europa,True,B/20/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Alramix Swinvul,True
241,0518_01,,True,F/92/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Soyos Parta,True
242,0519_01,Earth,True,G/77/S,TRAPPIST-1e,-,False,0.0,0.0,0.0,0.0,0.0,Ryany Farleyatton,True
243,0521_01,Earth,False,E/32/S,TRAPPIST-1e,23.0,False,39.0,263.0,0.0,0.0,-inf,Hery Hornettoney,True
244,0523_01,Earth,False,E/33/S,TRAPPIST-1e,35.0,False,553.0,213.0,1733.0,0.0,6.0,Helley Joyneidez,True
245,0525_01,Earth,True,-,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Wenise Mirezavis,True
246,0527_02,Mars,True,F/93/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Llat Stité,True
247,0531_02,Earth,True,G/82/P,55 Cancri e,inf,False,0.0,0.0,0.0,0.0,0.0,Darley Alentonway,True
248,0538_01,Earth,False,F/110/P,TRAPPIST-1e,28.0,False,0.0,1073.0,0.0,0.0,5.0,Walla Swanardy,True
249,0539_01,Europa,True,C/18/P,TRAPPIST-1e,,False,0.0,0.0,-,0.0,0.0,Tard Nalanet,True
250,0539_02,Europa,True,C/18/P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Achyon Nalanet,True
251,0539_03,,True,C/18/P,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Alderak Nalanet,True
252,0539_04,Europa,True,C/18/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Betenif Nalanet,True
253,0540_01,Mars,True,F/95/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Jell Conie,True
254,0548_01,Earth,False,E/36/S,TRAPPIST-1e,24.0,False,0.0,86.0,704.0,0.0,1.0,Kariel Webstes,True
255,0549_01,Mars,False,D/19/S,PSO J318.5-22,32.0,False,666.0,0.0,0.0,252.0,1.0,Warets Watte,True
256,0549_02,Mars,True,F/98/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Guans Watte,True
257,0550_01,Earth,False,F/99/S,TRAPPIST-1e,23.0,False,13.0,12.0,0.0,762.0,0.0,Maen Cleminglas,True
258,0552_01,Europa,True,C/21/S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Minkab Brathful,True
259,0553_01,Europa,True,C/19/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Tope Valindle,True
260,0553_02,Europa,False,C/19/P,TRAPPIST-1e,37.0,False,0.0,6506.0,0.0,764.0,0.0,Gluinol Valindle,True
261,0555_01,Europa,True,C/20/P,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,Alraixa Graciansus,True
262,0556_01,Earth,False,F/100/S,TRAPPIST-1e,19.0,False,0.0,1428.0,0.0,1.0,19.0,Jilla Rames,True
263,0560_02,Earth,False,G/81/S,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,Tonyn Hortez,True
264,0560_03,nan,False,F/103/S,TRAPPIST-1e,44.0,False,1440.0,293.0,74.0,32.0,0.0,Annah Josey,True
265,0564_01,Europa,True,B/24/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Bath Dinsprody,True
266,0564_02,Europa,True,B/24/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Taura Dinsprody,True
267,0566_01,Mars,True,E/37/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Muls Mish,True
268,0567_01,Earth,True,G/83/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Jeron Munozanson,True
269,0568_02,Europa,True,D/20/S,55 Cancri e,nan,False,0.0,0.0,0.0,0.0,-,Pentard Baciffhaut,True
270,0569_01,Earth,False,F/116/P,TRAPPIST-1e,23.0,False,0.0,334.0,310.0,0.0,0.0,Tin Merce,True
271,0570_01,Europa,False,C/22/S,TRAPPIST-1e,36.0,True,530.0,5085.0,1.0,146.0,872.0,Chard Tramsor,True
272,0571_01,Europa,True,C/21/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Branev Ousious,True
273,0571_03,Europa,True,C/21/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Bahoton Ousious,True
274,0571_04,Europa,True,C/21/P,nan,30.0,False,0.0,0.0,0.0,0.0,inf,Izark Hednigic,True
275,0571_05,Europa,True,C/21/P,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Polam Ousious,True
276,0571_07,Europa,True,C/21/P,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Isoton Ousious,True
277,0575_01,Europa,True,E/34/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Minoton Bootty,True
278,0579_01,Earth,False,F/108/S,TRAPPIST-1e,55.0,False,53.0,790.0,37.0,0.0,0.0,Greggy Trankliney,True
279,0580_01,Earth,True,G/87/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Guye Wagnerray,True
280,0582_01,Mars,True,F/118/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Dicks Chort,True
281,0583_01,Mars,True,F/109/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Muebix Erle,True
282,0583_02,Mars,True,F/109/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Beeres Erle,True
283,0583_03,Mars,True,F/109/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Cricks Erle,True
284,0585_01,Mars,True,F/120/P,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Graven Fone,True
285,0585_02,Mars,True,F/120/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Sugard Fone,True
286,0586_01,Europa,True,D/23/P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Askeid Oillicaly,True
287,0596_01,Mars,False,F/123/P,TRAPPIST-1e,46.0,False,21.0,0.0,2155.0,422.0,nan,Ton Gene,True
288,0597_01,Earth,True,G/91/P,,23.0,False,0.0,0.0,0.0,0.0,0.0,Arllia Roachoanand,True
289,0599_01,Mars,False,F/124/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Losp Crité,True
290,0599_02,Mars,False,F/124/P,TRAPPIST-1e,4.0,False,0.0,-,0.0,0.0,0.0,Bases Crité,True
291,0599_04,Mars,True,F/124/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Honjay Crité,True
292,0600_01,Europa,False,C/23/S,TRAPPIST-1e,24.0,False,0.0,3385.0,826.0,9.0,793.0,Muonon Ormler,True
293,0602_01,Mars,True,F/125/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Seats Brine,True
294,0602_03,Mars,True,F/125/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Rana Brine,True
295,0608_01,Earth,False,G/94/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Maril Rilley,True
296,0611_01,Earth,True,G/90/S,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Paulas Klinson,True
297,0612_01,Europa,True,B/25/P,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,Achyon Ranaly,True
298,0614_01,Earth,False,G/91/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,nan,0.0,Feline Carterson,True
299,0615_02,Earth,False,G/92/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Elina Hodes,True
300,0615_03,Earth,True,G/92/S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Stance Hodes,True
301,0618_01,Earth,False,G/95/P,55 Cancri e,21.0,False,0.0,0.0,908.0,49.0,0.0,Philda Yorkland,True
302,0619_01,Europa,True,C/24/S,TRAPPIST-1e,39.0,-inf,0.0,0.0,0.0,0.0,0.0,Scellus Holatirint,True
303,0619_02,Europa,True,C/24/S,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Ankabit Holatirint,True
304,0623_01,Earth,True,G/93/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Ellene Gaington,True
305,0628_01,Earth,False,F/133/P,TRAPPIST-1e,44.0,False,103.0,0.0,18.0,1197.0,1.0,Joela Gainebergan,True
306,0630_01,Mars,True,F/112/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Cord Anpie,True
307,0631_01,Mars,True,F/113/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Croos She,True
308,0635_01,Earth,False,G/94/S,TRAPPIST-1e,35.0,False,0.0,1778.0,0.0,0.0,0.0,Ronna Powery,True
309,0638_01,Europa,True,B/28/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Eleonon Geoconne,True
310,0639_01,Earth,False,F/137/P,TRAPPIST-1e,63.0,False,0.0,123.0,956.0,25.0,,Dory Wooterston,True
311,0642_01,Europa,False,C/25/S,55 Cancri e,29.0,False,0.0,3344.0,0.0,118.0,972.0,Dilatik Kiling,True
312,0642_02,Europa,False,C/25/S,55 Cancri e,36.0,False,0.0,4967.0,82.0,1517.0,575.0,Aviton Kiling,True
313,0642_04,Europa,True,C/25/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Tachir Kiling,True
314,0642_05,Europa,True,C/25/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Duhrk Kiling,True
315,0643_01,Mars,False,F/138/P,TRAPPIST-1e,19.0,False,1019.0,266.0,141.0,0.0,0.0,Tran Watie,True
316,0644_01,Europa,True,E/38/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Hadlam Prucerod,True
317,0646_01,Europa,True,C/26/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Errim Trattle,True
318,0647_01,Mars,True,F/115/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Lidex Deeke,True
319,0647_02,Mars,True,F/115/S,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Anack Deeke,True
320,0650_01,Earth,True,G/95/S,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,Eulah Hammonton,True
321,0653_01,Mars,nan,E/45/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Rionk Paska,True
322,0655_01,Mars,False,E/39/P,TRAPPIST-1e,37.0,False,237.0,2.0,708.0,0.0,0.0,Phios Cure,True
323,0657_01,Earth,False,F/117/S,TRAPPIST-1e,28.0,False,0.0,863.0,0.0,17.0,0.0,,True
324,0659_01,Earth,True,G/98/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Stal Andackson,True
325,0663_01,Earth,False,F/140/P,TRAPPIST-1e,44.0,False,86.0,525.0,16.0,49.0,39.0,Jeroy Buckentry,True
326,0665_01,,False,F/141/P,TRAPPIST-1e,28.0,False,nan,0.0,7104.0,0.0,0.0,Cineys Winie,True
327,0671_01,Earth,True,G/102/P,PSO J318.5-22,46.0,False,0.0,0.0,0.0,0.0,0.0,Veroy Santry,True
328,0682_01,Mars,True,F/121/S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Grany Cla,True
329,0684_01,Mars,False,F/145/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Sug Conie,True
330,0684_02,Mars,False,F/145/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Trohs Conie,True
331,0684_03,Mars,True,F/145/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Jack Conie,True
332,0686_01,Mars,True,F/146/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Permit Bert,True
333,0689_01,Europa,True,B/25/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Chard Motive,True
334,0690_01,Mars,True,F/122/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Yapich Start,True
335,0691_03,Mars,True,E/49/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Moss Potte,True
336,0693_01,Europa,True,-,55 Cancri e,35.0,False,0.0,0.0,0.0,nan,0.0,Mothab Dedometeel,True
337,0696_01,Earth,False,G/107/S,TRAPPIST-1e,22.0,False,0.0,581.0,226.0,74.0,0.0,Stany Haydenzier,True
338,0697_01,Earth,False,F/147/P,55 Cancri e,24.0,False,21.0,0.0,689.0,12.0,0.0,Dixiel Buchansen,True
339,0699_01,Mars,True,F/126/S,-,18.0,False,0.0,0.0,0.0,0.0,0.0,Roswal Sha,True
340,0701_01,Europa,True,D/25/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Menkibi Voliat,True
341,0703_01,Earth,True,G/108/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Brank Estein,True
342,0704_01,Earth,True,G/107/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Adanne Wartyson,True
343,0705_01,Earth,False,F/149/P,55 Cancri e,43.0,False,0.0,0.0,722.0,0.0,0.0,Denny Mccarveymon,True
344,0707_01,Earth,True,G/109/S,TRAPPIST-1e,44.0,False,0.0,0.0,-,0.0,0.0,Jorgie Haydenzier,True
345,0709_01,Europa,False,A/7/S,55 Cancri e,25.0,False,0.0,4949.0,0.0,452.0,15.0,Astorux Missefle,True
346,0709_02,Europa,True,A/7/S,55 Cancri e,25.0,,0.0,-,0.0,0.0,0.0,Thaban Missefle,True
347,0709_03,Europa,True,,55 Cancri e,23.0,False,0.0,0.0,inf,0.0,0.0,Props Missefle,True
348,0712_02,Mars,,F/150/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Crans Apeau,True
349,0714_01,Earth,True,G/109/P,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Erie Rilley,True
350,0714_03,Earth,False,G/109/P,-,12.0,False,0.0,0.0,nan,0.0,0.0,Sony Rilley,True
351,0714_06,Earth,True,G/109/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Man Rilley,True
352,0714_07,Earth,True,G/109/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Brene Rilley,True
353,0715_01,Europa,-,-,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Izarfik Unconary,True
354,0727_01,Earth,False,F/133/S,TRAPPIST-1e,23.0,False,139.0,0.0,1.0,152.0,354.0,Branda Potthews,True
355,0728_01,Earth,False,F/134/S,55 Cancri e,29.0,False,0.0,0.0,2.0,786.0,594.0,Johna Currisones,True
356,0729_01,Earth,False,E/53/S,TRAPPIST-1e,14.0,False,7.0,781.0,0.0,0.0,0.0,Briam Lewinton,True
357,0738_01,Mars,,F/157/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Ran Pread,True
358,0740_02,Europa,True,C/24/P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Zaurah Sageng,True
359,0743_01,Earth,True,G/111/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Loree Brighttt,True
360,0753_01,Europa,True,A/4/P,nan,34.0,False,0.0,0.0,0.0,0.0,0.0,Mesarix Ennalve,True
361,0753_03,Europa,True,,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Matan Ennalve,True
362,0754_01,Europa,True,D/31/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,,Atikard Fusimodent,True
363,0756_01,Europa,True,B/27/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Ashelik Ainserfle,True
364,0756_03,Europa,True,B/27/S,TRAPPIST-1e,27.0,False,0.0,0.0,,0.0,0.0,Hadalm Ainserfle,True
365,0761_01,Europa,False,C/26/P,nan,33.0,False,0.0,3879.0,0.0,48.0,67.0,Izarki Fliblerolt,True
366,0765_01,Mars,False,F/142/S,PSO J318.5-22,35.0,False,1248.0,0.0,55.0,12.0,0.0,Frus Burle,True
367,0768_02,Europa,True,B/32/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,nan,0.0,Arix Oilloody,True
368,0769_01,Europa,True,B/28/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Astrah Reeddommy,True
369,0770_05,Earth,False,G/117/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Harlen Mclardson,True
370,0770_06,Earth,True,G/117/S,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,-,True
371,0772_02,Europa,True,E/56/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Halleth Plegred,True
372,0772_03,-,True,E/56/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Weia Hednigic,True
373,0772_04,Europa,False,E/56/S,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Arrain Hednigic,True
374,0776_01,Earth,False,F/161/P,TRAPPIST-1e,19.0,False,0.0,2.0,1399.0,0.0,18.0,Breney Roycentes,True
375,0782_01,Mars,True,F/163/P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Clus Walé,True
376,0784_01,Europa,True,C/33/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Grafirk Aiming,True
377,0786_01,Earth,True,G/113/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Hartz,True
378,0789_03,Europa,True,A/8/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Zaninon Frolestty,True
379,0790_01,Earth,True,G/119/S,PSO J318.5-22,20.0,False,0.0,0.0,,0.0,0.0,Fanne Pottmanley,True
380,0794_01,Mars,nan,F/144/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Nakes Dutte,True
381,0794_02,Mars,True,F/144/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Squars Dutte,True
382,0796_01,Europa,True,D/28/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alatrix Unfile,True
383,0798_01,Mars,True,F/147/S,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Ecco Gelle,True
384,0802_01,Mars,True,F/148/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Plat Pimne,True
385,0805_01,Europa,False,C/29/P,55 Cancri e,36.0,True,0.0,13248.0,100.0,1953.0,1.0,Glueba Chuble,True
386,0806_02,Earth,False,G/120/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Bonyam Nieldson,True
387,0809_01,Mars,False,F/151/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,,Oaters Meake,True
388,0809_04,Mars,False,F/151/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wales Meake,True
389,0811_02,Mars,True,F/152/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Pan Nutte,True
390,0811_03,Mars,False,F/152/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Phams Nutte,True
391,0813_01,Mars,True,F/169/P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Frouse Katte,True
392,0818_01,Europa,False,B/29/S,TRAPPIST-1e,71.0,True,0.0,0.0,0.0,0.0,0.0,Ksorab Couseced,True
393,0819_01,Earth,True,G/121/S,PSO J318.5-22,23.0,,0.0,0.0,0.0,0.0,0.0,Patsya Gainney,True
394,0820_01,Earth,False,F/154/S,55 Cancri e,15.0,False,0.0,59.0,714.0,0.0,3.0,Hanry Strongers,True
395,0822_01,Earth,False,F/156/S,TRAPPIST-1e,19.0,False,0.0,561.0,10.0,0.0,161.0,Scotte Sweeton,True
396,0823_01,Earth,True,G/123/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Chadie Carrishley,True
397,0823_02,Earth,False,-inf,55 Cancri e,42.0,False,0.0,0.0,739.0,0.0,0.0,Wenten Carrishley,True
398,0825_01,Earth,True,G/120/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Alendy Wardendez,True
399,0826_01,Earth,False,-inf,TRAPPIST-1e,27.0,False,174.0,653.0,0.0,0.0,0.0,Danna Hoopez,True
400,0828_02,Earth,False,F/159/S,TRAPPIST-1e,41.0,False,324.0,2.0,inf,7.0,26.0,Rosey Santry,True
401,0829_01,Earth,False,F/170/P,PSO J318.5-22,21.0,False,15.0,0.0,2695.0,2.0,0.0,Myrace Carverson,True
402,0830_01,Earth,False,F/171/P,TRAPPIST-1e,31.0,False,14.0,5.0,0.0,795.0,0.0,Eilan Hinesh,True
403,0833_01,Europa,True,-,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Tarmus Poicaptic,True
404,0848_01,Mars,True,F/175/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Sts Raca,True
405,0848_02,Mars,True,F/175/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Monam Raca,True
406,0849_01,Europa,False,B/32/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Cellum Oidederval,True
407,0849_02,Europa,True,B/32/S,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Tareson Oidederval,True
408,0850_01,Mars,True,E/62/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Koops Nan,True
409,0853_01,,True,A/9/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Hamelik Ageurante,True
410,0859_01,Earth,True,G/127/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Eleaha Lambles,True
411,0865_01,Europa,True,B/35/S,55 Cancri e,36.0,False,0.0,nan,0.0,0.0,0.0,-,True
412,0865_02,Europa,True,B/35/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Neutria Sandul,True
413,0868_01,Earth,True,G/130/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Peckers,True
414,0871_01,Europa,False,A/10/S,TRAPPIST-1e,20.0,False,2.0,4754.0,0.0,246.0,31.0,Polar Geneltic,True
415,0877_01,Europa,True,C/30/P,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Hallus Covetive,True
416,0885_02,Earth,True,G/133/S,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,Velyne Pittson,True
417,0889_02,Europa,False,C/32/P,55 Cancri e,27.0,-,1.0,12804.0,0.0,10.0,52.0,Izaron Polksy,True
418,0893_01,Earth,True,G/129/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Rica Barris,True
419,0899_01,Earth,False,F/187/P,TRAPPIST-1e,26.0,False,0.0,0.0,716.0,0.0,1.0,Evane Warrishales,True
420,0901_01,Mars,False,F/167/S,TRAPPIST-1e,32.0,False,47.0,0.0,2552.0,0.0,0.0,Grake Porki,True
421,0902_01,Earth,False,F/188/P,TRAPPIST-1e,18.0,False,200.0,124.0,0.0,413.0,0.0,Duana Jacostaney,True
422,0906_01,Earth,False,F/168/S,55 Cancri e,19.0,False,0.0,388.0,469.0,-,0.0,Gwenda Hinetthews,True
